"051101060000105","051101060000105","#2c2642"
"051102060015105","051102060015105","#2b2a44"
"051103060030105","051103060030105","#2a2f46"
"051104060045105","051104060045105","#273448"
"051105060060105","051105060060105","#213a4a"
"051106060075105","051106060075105","#1a3f4c"
"051107060090105","051107060090105","#11454e"
"051108060105105","051108060105105","#014b50"
"051109060120105","051109060120105","#005352"
"051110060135105","051110060135105","#005c54"
"051111060150105","051111060150105","#006455"
"051112060165105","051112060165105","#006d55"
"051113060180105","051113060180105","#007657"
"051114060195105","051114060195105","#007f58"
"051115060210105","051115060210105","#00885a"
"051116060225105","051116060225105","#00915c"
"051117060240105","051117060240105","#00915b"
"051118060255105","051118060255105","#00915d"
"051201060000090","051201060000090","#2c263d"
"051202060015090","051202060015090","#2b293d"
"051203060030090","051203060030090","#292c3e"
"051204060045090","051204060045090","#263140"
"051205060060090","051205060060090","#233742"
"051206060075090","051206060075090","#1f3d44"
"051207060090090","051207060090090","#184345"
"051208060105090","051208060105090","#0c4c48"
"051209060120090","051209060120090","#00554a"
"051210060135090","051210060135090","#005d4c"
"051211060150090","051211060150090","#00654b"
"051212060165090","051212060165090","#006d4b"
"051213060180090","051213060180090","#00774c"
"051214060195090","051214060195090","#007f4c"
"051215060210090","051215060210090","#00864b"
"051216060225090","051216060225090","#008f4d"
"051217060240090","051217060240090","#008f4c"
"051218060255090","051218060255090","#008f4d"
"051301060000075","051301060000075","#2b2639"
"051302060015075","051302060015075","#292738"
"051303060030075","051303060030075","#282a39"
"051304060045075","051304060045075","#262e39"
"051305060060075","051305060060075","#223136"
"051306060075075","051306060075075","#223738"
"051307060090075","051307060090075","#1d4440"
"051308060105075","051308060105075","#164e42"
"051309060120075","051309060120075","#085643"
"051310060135075","051310060135075","#005d42"
"051311060150075","051311060150075","#006442"
"051312060165075","051312060165075","#006c42"
"051313060180075","051313060180075","#007642"
"051314060195075","051314060195075","#007d41"
"051315060210075","051315060210075","#00843f"
"051316060225075","051316060225075","#008c3f"
"051317060240075","051317060240075","#008c3f"
"051318060255075","051318060255075","#008c40"
"051401060000060","051401060000060","#2a2332"
"051402060015060","051402060015060","#282532"
"051403060030060","051403060030060","#272731"
"051404060045060","051404060045060","#252a30"
"051405060060060","051405060060060","#212b2c"
"051406060075060","051406060075060","#273734"
"051407060090060","051407060090060","#26463a"
"051408060105060","051408060105060","#1d4f3b"
"051409060120060","051409060120060","#14563b"
"051410060135060","051410060135060","#0a5d3a"
"051411060150060","051411060150060","#00643a"
"051412060165060","051412060165060","#006b39"
"051413060180060","051413060180060","#007439"
"051414060195060","051414060195060","#007b36"
"051415060210060","051415060210060","#008235"
"051416060225060","051416060225060","#008933"
"051417060240060","051417060240060","#008933"
"051418060255060","051418060255060","#008933"
"051501060000045","051501060000045","#2c2632"
"051502060015045","051502060015045","#292731"
"051503060030045","051503060030045","#272930"
"051504060045045","051504060045045","#24292d"
"051505060060045","051505060060045","#262f2e"
"051506060075045","051506060075045","#283b33"
"051507060090045","051507060090045","#254636"
"051508060105045","051508060105045","#204e36"
"051509060120045","051509060120045","#185434"
"051510060135045","051510060135045","#105b34"
"051511060150045","051511060150045","#066033"
"051512060165045","051512060165045","#006731"
"051513060180045","051513060180045","#006f30"
"051514060195045","051514060195045","#00772e"
"051515060210045","051515060210045","#007f2c"
"051516060225045","051516060225045","#00862b"
"051517060240045","051517060240045","#00852a"
"051518060255045","051518060255045","#00852b"
"051601060000030","051601060000030","#2b2630"
"051602060015030","051602060015030","#2a2730"
"051603060030030","051603060030030","#292a2f"
"051604060045030","051604060045030","#272d2e"
"051605060060030","051605060060030","#27332f"
"051606060075030","051606060075030","#293d32"
"051607060090030","051607060090030","#264632"
"051608060105030","051608060105030","#244e31"
"051609060120030","051609060120030","#1e5331"
"051610060135030","051610060135030","#195930"
"051611060150030","051611060150030","#105e2e"
"051612060165030","051612060165030","#00652d"
"051613060180030","051613060180030","#006d2b"
"051614060195030","051614060195030","#00752a"
"051615060210030","051615060210030","#007d27"
"051616060225030","051616060225030","#008324"
"051617060240030","051617060240030","#008324"
"051618060255030","051618060255030","#008326"
"051701060000015","051701060000015","#2d272f"
"051702060015015","051702060015015","#2a282e"
"051703060030015","051703060030015","#292b2d"
"051704060045015","051704060045015","#292f2d"
"051705060060015","051705060060015","#28352f"
"051706060075015","051706060075015","#293e2f"
"051707060090015","051707060090015","#2c4934"
"051708060105015","051708060105015","#254c2f"
"051709060120015","051709060120015","#22522e"
"051710060135015","051710060135015","#1b572c"
"051711060150015","051711060150015","#165e2b"
"051712060165015","051712060165015","#0e632a"
"051713060180015","051713060180015","#026c27"
"051714060195015","051714060195015","#007326"
"051715060210015","051715060210015","#007b22"
"051716060225015","051716060225015","#008120"
"051717060240015","051717060240015","#008221"
"051718060255015","051718060255015","#008120"
"051801060000000","051801060000000","#2e292f"
"051802060015000","051802060015000","#2d2a2d"
"051803060030000","051803060030000","#2c2d2d"
"051804060045000","051804060045000","#2c322e"
"051805060060000","051805060060000","#2c372d"
"051806060075000","051806060075000","#2b3f2d"
"051807060090000","051807060090000","#2b472e"
"051808060105000","051808060105000","#2a4d2d"
"051809060120000","051809060120000","#26522b"
"051810060135000","051810060135000","#20582a"
"051811060150000","051811060150000","#1f5e29"
"051812060165000","051812060165000","#186326"
"051813060180000","051813060180000","#0f6b23"
"051814060195000","051814060195000","#077320"
"051815060210000","051815060210000","#007a1e"
"051816060225000","051816060225000","#00801b"
"051817060240000","051817060240000","#00801c"
"051818060255000","051818060255000","#00801d"
"060101075000255","060101075000255","#412581"
"060102075015255","060102075015255","#3f2c89"
"060103075030255","060103075030255","#3f3594"
"060104075045255","060104075045255","#3b409e"
"060105075060255","060105075060255","#3449a4"
"060106075075255","060106075075255","#2952ab"
"060107075090255","060107075090255","#1f5ab0"
"060108075105255","060108075105255","#0e62b6"
"060109075120255","060109075120255","#006bbc"
"060110075135255","060110075135255","#0073c1"
"060111075150255","060111075150255","#007bc6"
"060112075165255","060112075165255","#0085cd"
"060113075180255","060113075180255","#008ed2"
"060114075195255","060114075195255","#0096d7"
"060115075210255","060115075210255","#009edb"
"060116075225255","060116075225255","#00a5e0"
"060117075240255","060117075240255","#00a5e0"
"060118075255255","060118075255255","#00a5df"
"060201075000240","060201075000240","#412681"
"060202075015240","060202075015240","#402c89"
"060203075030240","060203075030240","#3f3594"
"060204075045240","060204075045240","#3b419d"
"060205075060240","060205075060240","#344aa4"
"060206075075240","060206075075240","#2a52ab"
"060207075090240","060207075090240","#1f5ab1"
"060208075105240","060208075105240","#0f62b6"
"060209075120240","060209075120240","#006bbc"
"060210075135240","060210075135240","#0073c1"
"060211075150240","060211075150240","#007cc7"
"060212075165240","060212075165240","#0085cc"
"060213075180240","060213075180240","#008ed2"
"060214075195240","060214075195240","#0096d7"
"060215075210240","060215075210240","#009edb"
"060216075225240","060216075225240","#00a4df"
"060217075240240","060217075240240","#00a5e0"
"060218075255240","060218075255240","#00a5e0"
"060301075000225","060301075000225","#412580"
"060302075015225","060302075015225","#402d8a"
"060303075030225","060303075030225","#3f3594"
"060304075045225","060304075045225","#3b419d"
"060305075060225","060305075060225","#3449a4"
"060306075075225","060306075075225","#2951a8"
"060307075090225","060307075090225","#1f5aae"
"060308075105225","060308075105225","#0e62b4"
"060309075120225","060309075120225","#006bb9"
"060310075135225","060310075135225","#0072be"
"060311075150225","060311075150225","#007cc4"
"060312075165225","060312075165225","#0084c9"
"060313075180225","060313075180225","#008dcf"
"060314075195225","060314075195225","#0095d4"
"060315075210225","060315075210225","#009dd9"
"060316075225225","060316075225225","#00a4dd"
"060317075240225","060317075240225","#00a5dd"
"060318075255225","060318075255225","#00a4dd"
"060401075000210","060401075000210","#3f2779"
"060402075015210","060402075015210","#3e2c82"
"060403075030210","060403075030210","#3d348a"
"060404075045210","060404075045210","#3a3f94"
"060405075060210","060405075060210","#334799"
"060406075075210","060406075075210","#284e9d"
"060407075090210","060407075090210","#1d56a2"
"060408075105210","060408075105210","#0a5fa8"
"060409075120210","060409075120210","#0067ac"
"060410075135210","060410075135210","#006fb2"
"060411075150210","060411075150210","#0077b6"
"060412075165210","060412075165210","#0080bc"
"060413075180210","060413075180210","#0088c0"
"060414075195210","060414075195210","#0091c6"
"060415075210210","060415075210210","#0098ca"
"060416075225210","060416075225210","#00a3d0"
"060417075240210","060417075240210","#00a4d0"
"060418075255210","060418075255210","#00a4d0"
"060501075000195","060501075000195","#3d2672"
"060502075015195","060502075015195","#3d2d7a"
"060503075030195","060503075030195","#3c3481"
"060504075045195","060504075045195","#393f8a"
"060505075060195","060505075060195","#31468d"
"060506075075195","060506075075195","#284e8e"
"060507075090195","060507075090195","#1d5593"
"060508075105195","060508075105195","#0c5b97"
"060509075120195","060509075120195","#00639c"
"060510075135195","060510075135195","#006ba1"
"060511075150195","060511075150195","#0073a4"
"060512075165195","060512075165195","#007ba9"
"060513075180195","060513075180195","#0084ac"
"060514075195195","060514075195195","#008bb0"
"060515075210195","060515075210195","#0097b7"
"060516075225195","060516075225195","#00a1bc"
"060517075240195","060517075240195","#00a2bd"
"060518075255195","060518075255195","#00a2bc"
"060601075000180","060601075000180","#3c2769"
"060602075015180","060602075015180","#3b2c6f"
"060603075030180","060603075030180","#3a3476"
"060604075045180","060604075045180","#373d7e"
"060605075060180","060605075060180","#2f4580"
"060606075075180","060606075075180","#244c83"
"060607075090180","060607075090180","#1a5387"
"060608075105180","060608075105180","#065989"
"060609075120180","060609075120180","#00608d"
"060610075135180","060610075135180","#006791"
"060611075150180","060611075150180","#006f95"
"060612075165180","060612075165180","#007799"
"060613075180180","060613075180180","#00809d"
"060614075195180","060614075195180","#008ba3"
"060615075210180","060615075210180","#0096a9"
"060616075225180","060616075225180","#00a1ae"
"060617075240180","060617075240180","#00a1af"
"060618075255180","060618075255180","#00a1ae"
"060701075000165","060701075000165","#3a275f"
"060702075015165","060702075015165","#392b64"
"060703075030165","060703075030165","#39336b"
"060704075045165","060704075045165","#363b71"
"060705075060165","060705075060165","#2f4475"
"060706075075165","060706075075165","#264b76"
"060707075090165","060707075090165","#1f527a"
"060708075105165","060708075105165","#12587d"
"060709075120165","060709075120165","#006080"
"060710075135165","060710075135165","#006583"
"060711075150165","060711075150165","#006b86"
"060712075165165","060712075165165","#007389"
"060713075180165","060713075180165","#007f8e"
"060714075195165","060714075195165","#008b93"
"060715075210165","060715075210165","#00959a"
"060716075225165","060716075225165","#009f9d"
"060717075240165","060717075240165","#00a09d"
"060718075255165","060718075255165","#00a09d"
"060801075000150","060801075000150","#382757"
"060802075015150","060802075015150","#372b59"
"060803075030150","060803075030150","#37325f"
"060804075045150","060804075045150","#343965"
"060805075060150","060805075060150","#2e4169"
"060806075075150","060806075075150","#28496d"
"060807075090150","060807075090150","#1f4f6e"
"060808075105150","060808075105150","#155671"
"060809075120150","060809075120150","#005c74"
"060810075135150","060810075135150","#006375"
"060811075150150","060811075150150","#006978"
"060812075165150","060812075165150","#00747c"
"060813075180150","060813075180150","#007f80"
"060814075195150","060814075195150","#008983"
"060815075210150","060815075210150","#009387"
"060816075225150","060816075225150","#009d8c"
"060817075240150","060817075240150","#009e8c"
"060818075255150","060818075255150","#009f8d"
"060901075000135","060901075000135","#37274f"
"060902075015135","060902075015135","#362a51"
"060903075030135","060903075030135","#353056"
"060904075045135","060904075045135","#34375b"
"060905075060135","060905075060135","#2f3f5e"
"060906075075135","060906075075135","#294762"
"060907075090135","060907075090135","#214d65"
"060908075105135","060908075105135","#1a5466"
"060909075120135","060909075120135","#0a5a67"
"060910075135135","060910075135135","#006069"
"060911075150135","060911075150135","#00696d"
"060912075165135","060912075165135","#00736f"
"060913075180135","060913075180135","#007d72"
"060914075195135","060914075195135","#008875"
"060915075210135","060915075210135","#009278"
"060916075225135","060916075225135","#009d7d"
"060917075240135","060917075240135","#009d7d"
"060918075255135","060918075255135","#009d7d"
"061001075000120","061001075000120","#372649"
"061002075015120","061002075015120","#362b4b"
"061003075030120","061003075030120","#352f4e"
"061004075045120","061004075045120","#343652"
"061005075060120","061005075060120","#313d54"
"061006075075120","061006075075120","#2d4658"
"061007075090120","061007075090120","#2a4d5c"
"061008075105120","061008075105120","#23545f"
"061009075120120","061009075120120","#0e6361"
"061010075135120","061010075135120","#006c63"
"061011075150120","061011075150120","#007f68"
"061012075165120","061012075165120","#008a6b"
"061013075180120","061013075180120","#00936c"
"061014075195120","061014075195120","#009d70"
"061015075210120","061015075210120","#009d6f"
"061016075225120","061016075225120","#009d6f"
"061017075240120","061017075240120","#372642"
"061018075255120","061018075255120","#362944"
"061101075000105","061101075000105","#352d46"
"061102075015105","061102075015105","#353348"
"061103075030105","061103075030105","#313a4b"
"061104075045105","061104075045105","#2d424e"
"061105075060105","061105075060105","#284a51"
"061106075075105","061106075075105","#205053"
"061107075090105","061107075090105","#1a5a54"
"061108075105105","061108075105105","#0c6356"
"061109075120105","061109075120105","#006b58"
"061110075135105","061110075135105","#007458"
"061111075150105","061111075150105","#007f5a"
"061112075165105","061112075165105","#00895b"
"061113075180105","061113075180105","#00915b"
"061114075195105","061114075195105","#009a5e"
"061115075210105","061115075210105","#009a5c"
"061116075225105","061116075225105","#009a5e"
"061117075240105","061117075240105","#009b5d"
"061118075255105","061118075255105","#009a5e"
"061201075000090","061201075000090","#37263e"
"061202075015090","061202075015090","#362a40"
"061203075030090","061203075030090","#352d41"
"061204075045090","061204075045090","#343342"
"061205075060090","061205075060090","#333842"
"061206075075090","061206075075090","#303f42"
"061207075090090","061207075090090","#2d4646"
"061208075105090","061208075105090","#27514a"
"061209075120090","061209075120090","#255b4b"
"061210075135090","061210075135090","#1b634b"
"061211075150090","061211075150090","#106b4b"
"061212075165090","061212075165090","#00744b"
"061213075180090","061213075180090","#007d4d"
"061214075195090","061214075195090","#00874c"
"061215075210090","061215075210090","#00904e"
"061216075225090","061216075225090","#00974c"
"061217075240090","061217075240090","#00984c"
"061218075255090","061218075255090","#00984d"
"061301075000075","061301075000075","#362539"
"061302075015075","061302075015075","#352839"
"061303075030075","061303075030075","#342a39"
"061304075045075","061304075045075","#322f39"
"061305075060075","061305075060075","#323438"
"061306075075075","061306075075075","#2d3636"
"061307075090075","061307075090075","#32473e"
"061308075105075","061308075105075","#2f5242"
"061309075120075","061309075120075","#2c5b42"
"061310075135075","061310075135075","#256341"
"061311075150075","061311075150075","#1d6b41"
"061312075165075","061312075165075","#167341"
"061313075180075","061313075180075","#007c40"
"061314075195075","061314075195075","#00843f"
"061315075210075","061315075210075","#008d3e"
"061316075225075","061316075225075","#00943d"
"061317075240075","061317075240075","#00953c"
"061318075255075","061318075255075","#00953d"
"061401075000060","061401075000060","#372536"
"061402075015060","061402075015060","#362836"
"061403075030060","061403075030060","#342b36"
"061404075045060","061404075045060","#343036"
"061405075060060","061405075060060","#313335"
"061406075075060","061406075075060","#313934"
"061407075090060","061407075090060","#324739"
"061408075105060","061408075105060","#2e513b"
"061409075120060","061409075120060","#28583a"
"061410075135060","061410075135060","#255f3a"
"061411075150060","061411075150060","#1f6739"
"061412075165060","061412075165060","#186f38"
"061413075180060","061413075180060","#077736"
"061414075195060","061414075195060","#007f34"
"061415075210060","061415075210060","#008933"
"061416075225060","061416075225060","#009130"
"061417075240060","061417075240060","#009130"
"061418075255060","061418075255060","#009130"
"061501075000045","061501075000045","#392835"
"061502075015045","061502075015045","#372a35"
"061503075030045","061503075030045","#362d35"
"061504075045045","061504075045045","#353135"
"061505075060045","061505075060045","#353835"
"061506075075045","061506075075045","#333d33"
"061507075090045","061507075090045","#334835"
"061508075105045","061508075105045","#2f5035"
"061509075120045","061509075120045","#2b5633"
"061510075135045","061510075135045","#285d33"
"061511075150045","061511075150045","#256431"
"061512075165045","061512075165045","#1d6b30"
"061513075180045","061513075180045","#14742f"
"061514075195045","061514075195045","#0f7d2c"
"061515075210045","061515075210045","#008529"
"061516075225045","061516075225045","#008d28"
"061517075240045","061517075240045","#008e27"
"061518075255045","061518075255045","#008e27"
"061601075000030","061601075000030","#392733"
"061602075015030","061602075015030","#372a33"
"061603075030030","061603075030030","#382e34"
"061604075045030","061604075045030","#383333"
"061605075060030","061605075060030","#373a32"
"061606075075030","061606075075030","#343e31"
"061607075090030","061607075090030","#344832"
"061608075105030","061608075105030","#314f30"
"061609075120030","061609075120030","#2e5530"
"061610075135030","061610075135030","#2f5c32"
"061611075150030","061611075150030","#27622d"
"061612075165030","061612075165030","#236a2c"
"061613075180030","061613075180030","#1e7229"
"061614075195030","061614075195030","#1d7c2b"
"061615075210030","061615075210030","#128423"
"061616075225030","061616075225030","#068b20"
"061617075240030","061617075240030","#0a8c20"
"061618075255030","061618075255030","#0c8c21"
"061701075000015","061701075000015","#3b2932"
"061702075015015","061702075015015","#3a2c32"
"061703075030015","061703075030015","#393032"
"061704075045015","061704075045015","#393531"
"061705075060015","061705075060015","#383b31"
"061706075075015","061706075075015","#343f2f"
"061707075090015","061707075090015","#33472f"
"061708075105015","061708075105015","#324e2e"
"061709075120015","061709075120015","#2f542c"
"061710075135015","061710075135015","#2d5a2a"
"061711075150015","061711075150015","#2b6129"
"061712075165015","061712075165015","#276828"
"061713075180015","061713075180015","#257125"
"061714075195015","061714075195015","#217921"
"061715075210015","061715075210015","#1e831d"
"061716075225015","061716075225015","#1c8a1a"
"061717075240015","061717075240015","#1c8a18"
"061718075255015","061718075255015","#1c8a19"
"061801075000000","061801075000000","#3d2b31"
"061802075015000","061802075015000","#3d2d30"
"061803075030000","061803075030000","#3c312f"
"061804075045000","061804075045000","#3b362f"
"061805075060000","061805075060000","#383b2d"
"061806075075000","061806075075000","#36402c"
"061807075090000","061807075090000","#35472b"
"061808075105000","061808075105000","#354f2b"
"061809075120000","061809075120000","#345429"
"061810075135000","061810075135000","#335a27"
"061811075150000","061811075150000","#316126"
"061812075165000","061812075165000","#2e6924"
"061813075180000","061813075180000","#2b7220"
"061814075195000","061814075195000","#29791d"
"061815075210000","061815075210000","#278119"
"061816075225000","061816075225000","#268815"
"061817075240000","061817075240000","#248816"
"061818075255000","061818075255000","#288815"
"070101090000255","070101090000255","#4c237e"
"070102090015255","070102090015255","#4d2987"
"070103090030255","070103090030255","#4b3391"
"070104090045255","070104090045255","#4c409d"
"070105090060255","070105090060255","#494ca7"
"070106090075255","070106090075255","#4157ae"
"070107090090255","070107090090255","#375eb4"
"070108090105255","070108090105255","#3267ba"
"070109090120255","070109090120255","#2770c0"
"070110090135255","070110090135255","#1678c5"
"070111090150255","070111090150255","#0480ca"
"070112090165255","070112090165255","#0089cf"
"070113090180255","070113090180255","#0094d6"
"070114090195255","070114090195255","#009cdb"
"070115090210255","070115090210255","#00a5e0"
"070116090225255","070116090225255","#00ace4"
"070117090240255","070117090240255","#00ade5"
"070118090255255","070118090255255","#00ade5"
"070201090000240","070201090000240","#4d247e"
"070202090015240","070202090015240","#4d2a87"
"070203090030240","070203090030240","#4c3392"
"070204090045240","070204090045240","#4c419d"
"070205090060240","070205090060240","#494da7"
"070206090075240","070206090075240","#4156ae"
"070207090090240","070207090090240","#385eb3"
"070208090105240","070208090105240","#3267b9"
"070209090120240","070209090120240","#276fbe"
"070210090135240","070210090135240","#1b77c4"
"070211090150240","070211090150240","#0080c8"
"070212090165240","070212090165240","#0089cf"
"070213090180240","070213090180240","#0093d4"
"070214090195240","070214090195240","#009cda"
"070215090210240","070215090210240","#00a4df"
"070216090225240","070216090225240","#00ace3"
"070217090240240","070217090240240","#00ace3"
"070218090255240","070218090255240","#00ace2"
"070301090000225","070301090000225","#4c237e"
"070302090015225","070302090015225","#4c2987"
"070303090030225","070303090030225","#4b3291"
"070304090045225","070304090045225","#4a3f9d"
"070305090060225","070305090060225","#474ba7"
"070306090075225","070306090075225","#3e53ab"
"070307090090225","070307090090225","#355cb0"
"070308090105225","070308090105225","#2d64b6"
"070309090120225","070309090120225","#216ebc"
"070310090135225","070310090135225","#0d76c0"
"070311090150225","070311090150225","#007ec5"
"070312090165225","070312090165225","#0087cb"
"070313090180225","070313090180225","#0091d1"
"070314090195225","070314090195225","#009ad6"
"070315090210225","070315090210225","#00a3db"
"070316090225225","070316090225225","#00aadf"
"070317090240225","070317090240225","#00ace1"
"070318090255225","070318090255225","#00ade1"
"070401090000210","070401090000210","#492477"
"070402090015210","070402090015210","#4a2980"
"070403090030210","070403090030210","#483288"
"070404090045210","070404090045210","#493d92"
"070405090060210","070405090060210","#46499c"
"070406090075210","070406090075210","#3e51a0"
"070407090090210","070407090090210","#3459a4"
"070408090105210","070408090105210","#2c63aa"
"070409090120210","070409090120210","#206baf"
"070410090135210","070410090135210","#1173b3"
"070411090150210","070411090150210","#007bb8"
"070412090165210","070412090165210","#0083bd"
"070413090180210","070413090180210","#008dc2"
"070414090195210","070414090195210","#0095c5"
"070415090210210","070415090210210","#009ecb"
"070416090225210","070416090225210","#00a9d1"
"070417090240210","070417090240210","#00abd3"
"070418090255210","070418090255210","#00acd3"
"070501090000195","070501090000195","#48236f"
"070502090015195","070502090015195","#492977"
"070503090030195","070503090030195","#47317f"
"070504090045195","070504090045195","#483d87"
"070505090060195","070505090060195","#46488f"
"070506090075195","070506090075195","#3e5093"
"070507090090195","070507090090195","#345a95"
"070508090105195","070508090105195","#2e6199"
"070509090120195","070509090120195","#21689d"
"070510090135195","070510090135195","#116fa0"
"070511090150195","070511090150195","#0077a5"
"070512090165195","070512090165195","#007fa9"
"070513090180195","070513090180195","#0088ae"
"070514090195195","070514090195195","#0090b2"
"070515090210195","070515090210195","#009db8"
"070516090225195","070516090225195","#00a8be"
"070517090240195","070517090240195","#00a9bf"
"070518090255195","070518090255195","#00aabf"
"070601090000180","070601090000180","#462566"
"070602090015180","070602090015180","#46296c"
"070603090030180","070603090030180","#453173"
"070604090045180","070604090045180","#453a7b"
"070605090060180","070605090060180","#454582"
"070606090075180","070606090075180","#3c4d86"
"070607090090180","070607090090180","#34588a"
"070608090105180","070608090105180","#2b5e8c"
"070609090120180","070609090120180","#21658f"
"070610090135180","070610090135180","#176d94"
"070611090150180","070611090150180","#007497"
"070612090165180","070612090165180","#007c9b"
"070613090180180","070613090180180","#00849e"
"070614090195180","070614090195180","#0091a3"
"070615090210180","070615090210180","#009ca9"
"070616090225180","070616090225180","#00a7af"
"070617090240180","070617090240180","#00a9af"
"070618090255180","070618090255180","#00a9af"
"070701090000165","070701090000165","#45255d"
"070702090015165","070702090015165","#442a61"
"070703090030165","070703090030165","#433167"
"070704090045165","070704090045165","#43386e"
"070705090060165","070705090060165","#424375"
"070706090075165","070706090075165","#3c4c78"
"070707090090165","070707090090165","#35567d"
"070708090105165","070708090105165","#2e5d80"
"070709090120165","070709090120165","#266483"
"070710090135165","070710090135165","#1a6b85"
"070711090150165","070711090150165","#007189"
"070712090165165","070712090165165","#00798b"
"070713090180165","070713090180165","#00848f"
"070714090195165","070714090195165","#008f94"
"070715090210165","070715090210165","#009b98"
"070716090225165","070716090225165","#00a59c"
"070717090240165","070717090240165","#00a79c"
"070718090255165","070718090255165","#00a89d"
"070801090000150","070801090000150","#452655"
"070802090015150","070802090015150","#432957"
"070803090030150","070803090030150","#432f5c"
"070804090045150","070804090045150","#433862"
"070805090060150","070805090060150","#444269"
"070806090075150","070806090075150","#3f4b6e"
"070807090090150","070807090090150","#3b5672"
"070808090105150","070808090105150","#375d75"
"070809090120150","070809090120150","#306376"
"070810090135150","070810090135150","#296a79"
"070811090150150","070811090150150","#1b707b"
"070812090165150","070812090165150","#0b7b7e"
"070813090180150","070813090180150","#008683"
"070814090195150","070814090195150","#008f85"
"070815090210150","070815090210150","#009b8a"
"070816090225150","070816090225150","#00a58d"
"070817090240150","070817090240150","#00a78c"
"070818090255150","070818090255150","#00a78d"
"070901090000135","070901090000135","#43264e"
"070902090015135","070902090015135","#412951"
"070903090030135","070903090030135","#402f55"
"070904090045135","070904090045135","#423559"
"070905090060135","070905090060135","#413e5e"
"070906090075135","070906090075135","#3e4863"
"070907090090135","070907090090135","#3a5368"
"070908090105135","070908090105135","#365a6a"
"070909090120135","070909090120135","#2f606b"
"070910090135135","070910090135135","#25666d"
"070911090150135","070911090150135","#18706f"
"070912090165135","070912090165135","#047a74"
"070913090180135","070913090180135","#008677"
"070914090195135","070914090195135","#009079"
"070915090210135","070915090210135","#009a7b"
"070916090225135","070916090225135","#00a47d"
"070917090240135","070917090240135","#00a57d"
"070918090255135","070918090255135","#00a67d"
"071001090000120","071001090000120","#432649"
"071002090015120","071002090015120","#41294a"
"071003090030120","071003090030120","#402d4c"
"071004090045120","071004090045120","#403450"
"071005090060120","071005090060120","#413c54"
"071006090075120","071006090075120","#424659"
"071007090090120","071007090090120","#3f515d"
"071008090105120","071008090105120","#3c5860"
"071009090120120","071009090120120","#325e61"
"071010090135120","071010090135120","#306863"
"071011090150120","071011090150120","#2c7166"
"071012090165120","071012090165120","#227b68"
"071013090180120","071013090180120","#15866a"
"071014090195120","071014090195120","#00906c"
"071015090210120","071015090210120","#009a6e"
"071016090225120","071016090225120","#00a26d"
"071017090240120","071017090240120","#00a46d"
"071018090255120","071018090255120","#00a46c"
"071101090000105","071101090000105","#422543"
"071102090015105","071102090015105","#402843"
"071103090030105","071103090030105","#402d46"
"071104090045105","071104090045105","#403349"
"071105090060105","071105090060105","#403b4b"
"071106090075105","071106090075105","#3d434e"
"071107090090105","071107090090105","#3b4c51"
"071108090105105","071108090105105","#365354"
"071109090120105","071109090120105","#375e55"
"071110090135105","071110090135105","#336957"
"071111090150105","071111090150105","#2d7159"
"071112090165105","071112090165105","#287b59"
"071113090180105","071113090180105","#1d8559"
"071114090195105","071114090195105","#058e5b"
"071115090210105","071115090210105","#00955a"
"071116090225105","071116090225105","#00a05c"
"071117090240105","071117090240105","#00a25b"
"071118090255105","071118090255105","#00a25b"
"071201090000090","071201090000090","#442a41"
"071202090015090","071202090015090","#422940"
"071203090030090","071203090030090","#412d40"
"071204090045090","071204090045090","#413241"
"071205090060090","071205090060090","#403943"
"071206090075090","071206090075090","#3f4043"
"071207090090090","071207090090090","#3f4744"
"071208090105090","071208090105090","#40554b"
"071209090120090","071209090120090","#42614c"
"071210090135090","071210090135090","#3e694d"
"071211090150090","071211090150090","#39724d"
"071212090165090","071212090165090","#367a4c"
"071213090180090","071213090180090","#32844d"
"071214090195090","071214090195090","#288e4d"
"071215090210090","071215090210090","#18964c"
"071216090225090","071216090225090","#0d9e4c"
"071217090240090","071217090240090","#07a04b"
"071218090255090","071218090255090","#0ba04a"
"071301090000075","071301090000075","#44273c"
"071302090015075","071302090015075","#42293c"
"071303090030075","071303090030075","#432d3d"
"071304090045075","071304090045075","#42333e"
"071305090060075","071305090060075","#413a3f"
"071306090075075","071306090075075","#3f4140"
"071307090090075","071307090090075","#3e483e"
"071308090105075","071308090105075","#3f5442"
"071309090120075","071309090120075","#3f5d42"
"071310090135075","071310090135075","#386541"
"071311090150075","071311090150075","#386e41"
"071312090165075","071312090165075","#377640"
"071313090180075","071313090180075","#307f40"
"071314090195075","071314090195075","#29883f"
"071315090210075","071315090210075","#1e923e"
"071316090225075","071316090225075","#209b3c"
"071317090240075","071317090240075","#1c9d3d"
"071318090255075","071318090255075","#189d3b"
"071401090000060","071401090000060","#442739"
"071402090015060","071402090015060","#452c3b"
"071403090030060","071403090030060","#442f3b"
"071404090045060","071404090045060","#43343b"
"071405090060060","071405090060060","#423a3c"
"071406090075060","071406090075060","#42413a"
"071407090090060","071407090090060","#3f4839"
"071408090105060","071408090105060","#3d523b"
"071409090120060","071409090120060","#3a593a"
"071410090135060","071410090135060","#376138"
"071411090150060","071411090150060","#366938"
"071412090165060","071412090165060","#327236"
"071413090180060","071413090180060","#2f7c35"
"071414090195060","071414090195060","#2b8432"
"071415090210060","071415090210060","#238e32"
"071416090225060","071416090225060","#219730"
